amph_id,mouse_name
bf_00006934,Natd1
bf_00007083,Trappc5
bf_00007258,Paxip1
bf_00007248,Bloc1s6
bf_00007241,Prpf3
bf_00007229,Kti12
bf_00007224,Adar
bf_00007215,Lyrm7
bf_00007213,Psmb4
bf_00007212,Mns1
bf_00007210,Lman1
bf_00006918,Wdr76
bf_00006920,Ilf2
bf_00007191,Xrcc4
bf_00007185,Cers1
bf_00007167,Hddc3
bf_00007165,Coro2b
bf_00007160,Fbxl17
bf_00007156,Supt5
bf_00007153,Slc25a42
bf_00007146,Tmem218
bf_00007145,Lix1l
bf_00007111,Leo1
bf_00007104,Rplp0
bf_00007674,Gatm
bf_00006889,Hypk
bf_00006904,Fam214a
bf_00006906,Fech
bf_00006879,Wdr7
bf_00006876,Cpeb1
bf_00006874,Pex11g
bf_00007439,Ikbkap
bf_00007440,Psat1
bf_00007442,Kif23
bf_00007443,Wdr19
bf_00003797,Tubgcp5
bf_00007420,Usp8
bf_00000210,Pnn
bf_00000212,Churc1
bf_00000213,Trmt6
bf_00000216,Klhl28
bf_00000218,Tbc1d19
bf_00000222,Dync1h1
bf_00000226,AU019823
bf_00000227,Pih1d2
bf_00000233,Srpr
bf_00000243,Tbc1d23
bf_00000245,Naa50
bf_00000246,Eif3f
bf_00000247,Mea1
bf_00000252,0610007P14Rik
bf_00000254,Angel2
bf_00000262,Barx1
bf_00000265,Cfap44
bf_00000322,Nrde2
bf_00000328,Slc35b2
bf_00000327,1110008L16Rik
bf_00000326,Smg8
bf_00000332,Dicer1
bf_00000335,Gemin8
bf_00000354,Dzank1
bf_00000356,Drc7
bf_00000357,Dpy30
bf_00000358,Ttc27
bf_00000359,Dcaf5
bf_00000368,Prpf39
bf_00000389,Samd4
bf_00000386,Abcd4
bf_00000385,Pno1
bf_00000384,Spast
bf_00000382,Polr3f
bf_00000396,Gch1
bf_00000397,Fancl
bf_00000399,Ppp1r37
bf_00001593,Banf1
bf_00000400,Gnb1l
bf_00000405,Tdrd9
bf_00000407,Cgrrf1
bf_00000416,Med6
bf_00000418,Tfb2m
bf_00000422,Yipf4
bf_00000423,Birc6
bf_00000425,Tbcb
bf_00000426,Lrr1
bf_00000430,Spata7
bf_00000432,Wdr74
bf_00000433,Mgme1
bf_00000436,2310022A10Rik
bf_00000438,Zfp511
bf_00000448,Sav1
bf_00000453,Vti1b
bf_00000456,Dhtkd1
bf_00000464,L2hgdh
bf_00000468,Pole2
bf_00000470,B3galnt2
bf_00000472,Pkdcc
bf_00000476,Enpp6
bf_00000486,Slc4a1ap
bf_00000487,Cdk5rap3
bf_00000491,Bace1
bf_00000496,Rbbp8
bf_00000500,Gm614
bf_00000503,BC052040
bf_00000508,Tmem62
bf_00000516,Diexf
bf_00000528,Gm17296
bf_00000536,Dll1
bf_00000537,Ino80
bf_00000539,Abcc10
bf_00000540,Zfp318
bf_00000541,Ndufs2
bf_00000545,Tmem147
bf_00000550,Apmap
bf_00000557,Ralgapb
bf_00000560,Ttc8
bf_00000561,Glipr2
bf_00000562,Vipas39
bf_00000564,Usp34
bf_00000566,Atp5s
bf_00000567,Atp5sl
bf_00000569,Ankef1
bf_00000572,Bpnt1
bf_00000573,Scyl1
bf_00000575,Rrp36
bf_00000594,Cdc7
bf_00000599,Dlst
bf_00000607,Ccdc82
bf_00000608,Rrp15
bf_00000611,Ttll5
bf_00000613,Rce1
bf_00000621,Mrps10
bf_00000622,Dnal1
bf_00000630,Lrrc9
bf_00000632,Dync2li1
bf_00000635,Cdkn3
bf_00000658,Ccnk
bf_00000659,Setd3
bf_00000660,Ubr7
bf_00000663,Sirt2
bf_00000665,Mbip
bf_00000670,Galm
bf_00000679,Nemf
bf_00000692,Pcnx4
bf_00000695,Papln
bf_00000707,Ypel5
bf_00000714,Cfap126
bf_00000716,Dnajc17
bf_00000717,Gchfr
bf_00000733,Sdccag8
bf_00000735,Siva1
bf_00000737,Fbxw2
bf_00000738,Cdan1
bf_00000740,Pigf
bf_00000741,Bscl2
bf_00000748,Psmc6
bf_00000750,Polh
bf_00000755,Rasgrp3
bf_00000757,Ap2s1
bf_00000758,Nup35
bf_00000759,Polr1c
bf_00000760,Ptk7
bf_00000762,Hps3
bf_00000763,Rnf8
bf_00000775,Nenf
bf_00000777,Crim1
bf_00000779,Mcm5
bf_00000786,Mesdc2
bf_00000794,Trmt2b
bf_00000797,Tatdn3
bf_00000798,Nusap1
bf_00000799,Cox7a2l
bf_00000800,Isoc1
bf_00000803,Taf6l
bf_00000018,2700049A03Rik
bf_00000020,Timm9
bf_00000025,Dtd1
bf_00000029,Cpsf2
bf_00000031,Rad51
bf_00000035,Pola2
bf_00000039,Crnkl1
bf_00000041,Cfap61
bf_00000055,Pdcd2
bf_00000064,Trpt1
bf_00000070,Zc3h14
bf_00000080,Noxred1
bf_00000081,Dusp10
bf_00000082,Ylpm1
bf_00000083,Hlx
bf_00000086,Ttc13
bf_00000093,Mrps12
bf_00000147,Sel1l
bf_00000146,Pgbd5
bf_00000137,Sepn1
bf_00000136,Ap5m1
bf_00000131,Hyls1
bf_00000128,Phf10
bf_00000119,Mtr
bf_00000156,Ift57
bf_00000164,Kat7
bf_00000182,Wdhd1
bf_00000177,Aldh6a1
bf_00000174,Wdr43
bf_00000170,Efcab2
bf_00000169,Ech1
bf_00000199,Tex30
bf_00000202,Kif6
bf_00000203,Plekhd1
bf_00000318,Cnih4
bf_00000316,Srp14
bf_00000315,Sae1
bf_00000310,C1d
bf_00000308,Ttl
bf_00000307,Arpin
bf_00000306,Atp6v1d
bf_00000305,4933427G17Rik
bf_00000304,Eprs
bf_00000291,Clcc1
bf_00000290,Mrpl14
bf_00000270,Isca2
bf_00000275,Ppp4r4
bf_00000277,Gphb5
bf_00000280,Dpagt1
bf_00000285,Zfyve26
bf_00000001,Asb6
bf_00000002,Setd6
bf_00000011,Med29
bf_00000012,Paf1
bf_00000806,Ilvbl
bf_00000810,Ccdc97
bf_00000817,Wdr92
bf_00000821,Unc79
bf_00000827,Ints7
bf_00000832,Haao
bf_00000833,Rad51b
bf_00000837,Cnih1
bf_00000839,Tecpr2
bf_00000844,Esf1
bf_00000852,Syvn1
bf_00000853,Spdya
bf_00000857,Psma3
bf_00000861,Baz1a
bf_00000862,Atg14
bf_00000867,Lclat1
bf_00000868,Eif5
bf_00000875,Trmt61a
bf_00000881,Mthfsd
bf_00000882,Mrps18a
bf_00000883,Gnpnat1
bf_00000884,Crls1
bf_00000885,Zfyve21
bf_00000887,Ndufaf1
bf_00000888,Rsph9
bf_00000900,Ush2a
bf_00000905,Trmt5
bf_00000907,Clspn
bf_00000909,Mnat1
bf_00000915,Pex6
bf_00000920,Arhgef33
bf_00000923,Rab15
bf_00000925,Mrpl49
bf_00000927,Ston2
bf_00000931,Ndufaf5
bf_00000938,Nek2
bf_00000943,Mpp5
bf_00000944,Xpo5
bf_00000947,Dnaaf2
bf_00000948,Stip1
bf_00000949,Nfkbie
bf_00000950,Lrrc73
bf_00000952,Wdr25
bf_00000953,Tjap1
bf_00000954,Vps53
bf_00000956,Xrcc3
bf_00000957,Rab3gap2
bf_00000959,Eef1g
bf_00000965,Btbd9
bf_00000967,2700060E02Rik
bf_00000968,Lyst
bf_00000969,Ndufaf7
bf_00000985,Sptbn5
bf_00000989,Mocs3
bf_00000999,Ccdc15
bf_00001009,Cmtr1
bf_00001013,Lrp11
bf_00001021,Bahd1
bf_00001023,Naa20
bf_00001028,Anapc5
bf_00001029,Rbm34
bf_00001030,Arid4b
bf_00001034,Glrx5
bf_00001039,Arl14
bf_00001054,Lztr1
bf_00001056,Prdm10
bf_00001059,Parp1
bf_00001061,Mcm8
bf_00001062,Bsx
bf_00001063,Cfap54
bf_00001064,Hyou1
bf_00001067,Brox
bf_00001069,Mus81
bf_00001073,Nvl
bf_00001074,Cog7
bf_00001075,Trip11
bf_00001076,Exoc5
bf_00001078,Pfdn2
bf_00001082,Gemin6
bf_00001081,Dhx57
bf_00001228,Gpatch2
bf_00001227,Spata17
bf_00001224,Gtpbp2
bf_00001222,Polr2i
bf_00001219,Zfp839
bf_00001217,Rbks
bf_00001218,Cinp
bf_00001216,Tmed10
bf_00001214,Nek9
bf_00001210,Mlh3
bf_00001203,Kmt2a
bf_00001201,Aspg
bf_00001150,Dctn3
bf_00001151,Mipol1
bf_00001159,Slc25a21
bf_00001172,Golga5
bf_00001173,Dph6
bf_00001176,Slc39a9
bf_00001181,Enoph1
bf_00001182,Hectd1
bf_00001184,Pnkd
bf_00001191,Gins1
bf_00001192,Abhd12
bf_00001200,Ppp1r36
bf_00001144,4930435E12Rik
bf_00001139,Pus10
bf_00001138,2310022B05Rik
bf_00001130,Mad2l1bp
bf_00001129,Frmd8
bf_00001125,Copa
bf_00001100,Aven
bf_00001092,Nfrkb
bf_00001235,Map3k19
bf_00001259,Ttc7b
bf_00001261,Rps27a
bf_00001263,Mtif2
bf_00001264,Prorsd1
bf_00001269,Mkks
bf_00001293,Cog2
bf_00001297,Nup133
bf_00001298,Sssca1
bf_00001307,Nphp1
bf_00001311,Fkbp3
bf_00001317,Styx
bf_00001324,Cox16
bf_00001325,Mrps5
bf_00001327,Cebpz
bf_00001332,Gdpgp1
bf_00001333,Bre
bf_00001334,Ddx28
bf_00001341,Tmem251
bf_00001586,Ccdc170
bf_00001800,Rps6kc1
bf_00001792,Ak7
bf_00001789,Ttc19
bf_00001787,Aar2
bf_00001786,Med17
bf_00001781,Bbs1
bf_00001779,C2cd2
bf_00001778,Pea15a
bf_00001777,Coa6
bf_00001776,Naa30
bf_00002013,Wdpcp
bf_00002012,Ankrd49
bf_00002010,Memo1
bf_00001576,Arel1
bf_00001575,Fcf1
bf_00002008,Tada2b
bf_00001761,Yipf3
bf_00001760,Rfwd3
bf_00001754,Nsun4
bf_00001753,Srxn1
bf_00001713,Gabpa
bf_00001508,Wdr81
bf_00001542,Ap4s1
bf_00001543,Tbce
bf_00001546,Tdp1
bf_00001561,Armt1
bf_00001564,Aplf
bf_00001384,LOC101055953
bf_00001384,Mrpl41
bf_00001381,Sik3
bf_00001380,Megf8
bf_00001365,Fbxo48
bf_00001363,Lrpprc
bf_00001361,Cfap70
bf_00001360,Fancm
bf_00001359,Mocs1
bf_00001565,Tsnax
bf_00001408,Map10
bf_00001400,Jhy
bf_00001954,Xrn2
bf_00001941,Zfyve1
bf_00001939,Rtf1
bf_00001940,Fbxl4
bf_00001926,Pomt2
bf_00001925,Gstz1
bf_00001920,Sde2
bf_00001913,Acbd3
bf_00001912,Zw10
bf_00001865,Arsa
bf_00001870,Efcab11
bf_00001873,Foxn3
bf_00001874,Tmem223
bf_00001875,Ppp1r21
bf_00001858,Tcte1
bf_00001857,Rpap1
bf_00001856,Ktn1
bf_00001855,Ptgr2
bf_00001854,Erlec1
bf_00001844,Iars2
bf_00001841,Camkmt
bf_00001836,Ncapd3
bf_00001817,Dlk1
bf_00001831,Rbbp5
bf_00001822,Pnpt1
bf_00001606,Alkbh1
bf_00001605,Slirp
bf_00001596,Gnpat
bf_00001627,Btbd7
bf_00001687,Srbd1
bf_00001686,Edaradd
bf_00001685,Abcb10
bf_00001682,Eif2ak4
bf_00001678,Max
bf_00001675,Zfp106
bf_00001669,Chek1
bf_00001670,Xrcc1
bf_00001671,Tomm70a
bf_00001672,Ccdc191
bf_00001665,Pcsk7
bf_00001663,Hsf2bp
bf_00001660,Sgpp1
bf_00001659,Cct4
bf_00001658,Coq6
bf_00001653,Disp1
bf_00001705,Aqr
bf_00001444,Kntc1
bf_00001700,Wdr27
bf_00001698,Fsip1
bf_00001697,2410016O06Rik
bf_00001694,Mcfd2
bf_00001692,Cfap36
bf_00001691,Ccdc88c
bf_00001690,Glo1
bf_00001704,Slc30a6
bf_00001422,Sorl1
bf_00001968,Vps54
bf_00001763,Mis18bp1
bf_00001766,Pcsk2
bf_00001771,Opa3
bf_00001431,Nudt14
bf_00001432,1600012H06Rik
bf_00001435,Lancl2
bf_00001999,Lrrc57
bf_00001976,Tbcc
bf_00001989,Clasrp
bf_00001990,Rwdd2b
bf_00001992,Rcor3
bf_00001995,Vps39
bf_00002018,Scfd1
bf_00001570,Adck1
bf_00008751,Echs1
bf_00008764,Mrpl46
bf_00008774,Xrcc6bp1
bf_00008809,Dld
bf_00008790,Commd7
bf_00008819,Fbxo18
bf_00008828,Crym
bf_00008419,E130309D02Rik
bf_00008417,Lemd3
bf_00008305,Meig1
bf_00008306,Tmem115
bf_00008307,Mbd4
bf_00008310,Bap1
bf_00008327,Fam173b
bf_00008329,Ulk3
bf_00008273,Nol9
bf_00008276,Nisch
bf_00008106,Rab43
bf_00008131,Rad54l2
bf_00008132,Ift122
bf_00008138,Cyb561d2
bf_00008150,Ddx20
bf_00008148,Timmdc1
bf_00008157,Rpap3
bf_00008160,Cxxc1
bf_00008168,Gm2a
bf_00008856,Abtb1
bf_00008859,Ipo9
bf_00008860,Llph
bf_00008862,Bcl10
bf_00008882,Rpl18a
bf_00008883,Mkln1
bf_00008898,Rad18
bf_00008894,Ing3
bf_00008893,Amt
bf_00008890,Sec13
bf_00008918,Nek4
bf_00008919,Eefsec
bf_00008920,Ruvbl1
bf_00008924,Ccdc146
bf_00008925,Fgl2
bf_00008926,Gsap
bf_00008840,Tbc1d30
bf_00008836,Gemin2
bf_00008437,Eif4e3
bf_00008446,Bmt2
bf_00008203,Fhit
bf_00008199,Gripap1
bf_00008198,Trmu
bf_00008197,Mtmr14
bf_00008196,Mfi2
bf_00008195,Tamm41
bf_00008183,Lrig3
bf_00008174,Cdk20
bf_00008932,Fbxl5
bf_00008990,Brk1
bf_00008976,Snx25
bf_00008974,Atg7
bf_00008961,A230046K03Rik
bf_00008960,Cln8
bf_00009014,Pus7
bf_00008283,Lrrk2
bf_00008403,Rft1
bf_00008399,Dnajc2
bf_00008377,Dalrd3
bf_00008357,Ube2t
bf_00008356,Med20
bf_00008355,Uroc1
bf_00008353,Chchd4
bf_00008348,Amdhd1
bf_00008347,Cfap100
bf_00008340,Polr2c
bf_00007942,Ndufaf3
bf_00007943,D10Wsu102e
bf_00007963,4930452B06Rik
bf_00007973,Tmbim4
bf_00007974,Shq1
bf_00008001,Rps23
bf_00007999,Iqub
bf_00009108,Eea1
bf_00009078,Cln3
bf_00009067,Rtcb
bf_00009059,Zcrb1
bf_00009058,Txnl4b
bf_00009057,Trmt10c
bf_00009042,Usp19
bf_00008288,Adi1
bf_00008289,Ccdc51
bf_00008290,Alg12
bf_00008213,Pxk
bf_00008218,Psmd6
bf_00008224,Pdhb
bf_00008227,Pex26
bf_00008231,Nicn1
bf_00008233,Tbc1d25
bf_00008238,Klhdc10
bf_00008236,Ube2h
bf_00008244,Suclg2
bf_00008249,Ndufa5
bf_00007932,Thnsl1
bf_00007921,Yod1
bf_00007920,Nudt5
bf_00007919,Emc1
bf_00007911,Slc25a26
bf_00007896,Fgd6
bf_00008108,Fam58b
bf_00008107,Rpp14
bf_00008105,Rbm17
bf_00008097,Edem1
bf_00008019,Xpc
bf_00008018,Lsm3
bf_00009303,Nol8
bf_00009256,Lamtor5
bf_00009124,Kin
bf_00008726,Lsm8
bf_00008727,Mrpl2
bf_00008734,Imp4
bf_00008735,Ccdc78
bf_00008737,Klhl12
bf_00008738,Immp2l
bf_00007725,Dstyk
bf_00007727,Pop1
bf_00007735,Thoc7
bf_00007743,Ppil1
bf_00007750,Tprkb
bf_00007761,Acad9
bf_00007764,Mon2
bf_00007783,Ndufa12
bf_00007780,Huwe1
bf_00007775,Ccdc77
bf_00007771,Wash1
bf_00007790,Rexo4
bf_00007793,Taf3
bf_00007795,Rpn1
bf_00007797,Ptpn12
bf_00007819,Pus7l
bf_00007847,Rexo2
bf_00007849,Zmynd10
bf_00007850,Ak1
bf_00007887,Mcm2
bf_00007888,Tpra1
bf_00008124,Mnd1
bf_00008125,Prpf18
bf_00008126,Rab20
bf_00008541,Tsr1
bf_00008551,Fbln2
bf_00008554,Atxn10
bf_00008555,Hsd17b10
bf_00008556,Crbn
bf_00008565,Parp3
bf_00008577,Hdac11
bf_00008581,Trabd
bf_00008584,Orc5
bf_00008585,Reln
bf_00008597,Kptn
bf_00008026,2210016F16Rik
bf_00008025,Gtf2e2
bf_00008024,Exoc3
bf_00008087,Asun
bf_00008082,Sspn
bf_00008080,Dag1
bf_00008078,Wdr82
bf_00008077,Glyctk
bf_00008076,Ppm1h
bf_00008075,Cped1
bf_00008073,Wnt16
bf_00008059,Braf
bf_00008050,Cep83
bf_00008683,Mdm1
bf_00008674,Sars
bf_00008665,Nedd1
bf_00008657,Lacc1
bf_00008656,Upf2
bf_00008652,Hemk1
bf_00008649,Vprbp
bf_00008711,Tmem209
bf_00008031,Hspa14
bf_00008030,Manf
bf_00008048,Atrip
bf_00008686,Dclre1c
bf_00008691,Nampt
bf_00008692,Hbp1
bf_00008696,Rbsn
bf_00008697,Lta4h
bf_00008701,Borcs6
bf_00008702,Pex1
bf_00008707,Npat
bf_00008708,Arih2
bf_00008640,Qars
bf_00008639,Irak4
bf_00008634,Mov10l1
bf_00008469,Mrps33
bf_00008468,Lrguk
bf_00008487,Frmd4a
bf_00008489,Tmem167b
bf_00008494,Zfp277
bf_00008495,Tex264
bf_00008499,Thumpd3
bf_00008500,Tmem5
bf_00008506,Slc35c1
bf_00008509,Tubgcp6
bf_00008510,Atp5c1
bf_00008519,Glod5
bf_00008092,Dclre1b
bf_00008473,Met
bf_00008486,Plcxd3
bf_00009140,Ddx60
bf_00009289,Slmap
bf_00009312,Iars
bf_00009145,Fancd2
bf_00009144,Rpl36
bf_00016368,Gm15800
bf_00016359,Trmt44
bf_00016417,Rfc5
bf_00016397,Tekt1
bf_00016427,Dlec1
bf_00016453,Hacl1
bf_00016452,Ccdc189
bf_00016449,Ccdc64
bf_00016446,Prpf8
bf_00016470,2410131K14Rik
bf_00016469,Rnft2
bf_00016465,Fbxw8
bf_00016476,Ppil2
bf_00016483,Poldip2
bf_00016492,Cenpv
bf_00016497,Wdr66
bf_00016498,Pigl
bf_00016499,Ydjc
bf_00016500,Pigs
bf_00016521,Hsd17b7
bf_00016524,Rogdi
bf_00016529,Drg1
bf_00016533,Tchp
bf_00016534,Dnah10
bf_00016536,Ndc1
bf_00016556,Mif
bf_00016637,Golga3
bf_00016631,Hscb
bf_00016629,Tmem116
bf_00016627,Rwdd4a
bf_00016624,Appbp2
bf_00016619,Noc4l
bf_00016614,Timm22
bf_00017002,Ino80e
bf_00017003,Rpl6
bf_00016920,Fbxo21
bf_00016917,Dnttip1
bf_00016913,Rnf25
bf_00016792,Mnt
bf_00016788,Timm10
bf_00016781,Hfm1
bf_00016742,Capn10
bf_00016796,Arpc3
bf_00016798,Gpn3
bf_00016803,Mybbp1a
bf_00016805,Ddx51
bf_00016806,Ficd
bf_00016810,Hps4
bf_00016821,Sgf29
bf_00016822,Arv1
bf_00016825,Baz1b
bf_00016826,Rpa1
bf_00016827,Rabep1
bf_00016828,Ino80b
bf_00016833,Tmem97
bf_00016836,Ift20
bf_00016839,Drc1
bf_00016840,Depdc5
bf_00016841,Foxn4
bf_00016844,Gas2
bf_00016845,Slc8b1
bf_00016849,Pgam5
bf_00016870,Nudt9
bf_00016859,Ogfod2
bf_00016858,Ccdc157
bf_00016857,Sf3a1
bf_00016932,Armc5
bf_00016934,Nif3l1
bf_00016891,Myo19
bf_00016881,Eif4enif1
bf_00016880,Tbc1d10a
bf_00016940,Adad1
bf_00016947,Trappc11
bf_00016961,Shpk
bf_00016983,Triap1
bf_00016984,Gatc
bf_00016988,Coq5
bf_00016989,Def8
bf_00016990,Coq7
bf_00017052,Svop
bf_00017035,Mettl16
bf_00017018,Nle1
bf_00017021,Pelo
bf_00017022,Xbp1
bf_00017074,Trmt2a
bf_00017077,Fkbp6
bf_00017079,Gosr1
bf_00017080,Txndc17
bf_00017082,C1qbp
bf_00017086,Ift22
bf_00017087,Mrpl16
bf_00017088,Ddx52
bf_00017093,Bola2
bf_00017094,Tpcn1
bf_00017095,Iqcd
bf_00017105,Med21
bf_00017108,Mettl20
bf_00017110,Nsmaf
bf_00017113,Slc15a4
bf_00017117,Mrps25
bf_00017118,Rmnd1
bf_00017126,Upb1
bf_00017127,Ube2j1
bf_00017142,Mphosph9
bf_00017143,2810006K23Rik
bf_00017148,Chek2
bf_00017151,Pagr1a
bf_00017160,Acad12
bf_00017160,Acad10
bf_00017173,Mmab
bf_00017185,Tubd1
bf_00017188,Mmp28
bf_00017190,Sarm1
bf_00017199,Doc2b
bf_00017200,Aacs
bf_00017201,Emg1
bf_00017203,Pes1
bf_00017204,Gusb
bf_00017215,Ccdc65
bf_00017218,Chfr
bf_00017220,Rfc2
bf_00017227,Glt1d1
bf_00017240,Akap10
bf_00017241,Tmem211
bf_00017247,Rsrc2
bf_00017248,Klhl6
bf_00017256,Mvp
bf_00017257,Mrpl18
bf_00017491,Rnf10
bf_00017489,Hvcn1
bf_00017488,Prkrip1
bf_00017481,Styxl1
bf_00017480,Alkbh4
bf_00017479,Lrwd1
bf_00017478,Tmem128
bf_00017477,Mrm1
bf_00017474,Abhd11
bf_00017470,Thoc5
bf_00017464,Blmh
bf_00017459,Wsb1
bf_00017442,Acox3
bf_00017435,Ncbp3
bf_00017424,Zmat5
bf_00017425,Uqcr10
bf_00017420,Myo18a
bf_00017416,Morn3
bf_00017412,Ttc28
bf_00017411,Gdpd1
bf_00017409,Tbccd1
bf_00017405,Cdc45
bf_00017404,Ufd1l
bf_00017402,Mvk
bf_00017396,Dph1
bf_00017387,Lmo2
bf_00017382,Brap
bf_00017380,Rnf185
bf_00017379,Atxn2
bf_00017377,Ddx55
bf_00017376,Ggnbp2
bf_00017364,Rpl23a
bf_00017362,Supt6
bf_00017358,Vmp1
bf_00017357,Miox
bf_00017356,Sfswap
bf_00017351,Spdef
bf_00017349,Mks1
bf_00017344,Gtf2h3
bf_00017343,Eif2b1
bf_00017329,Mrps23
bf_00017328,Mrpl37
bf_00017327,Rsph14
bf_00017326,Stk36
bf_00017315,Nxn
bf_00017301,H1foo
bf_00017298,Usp32
bf_00017296,Arl6ip4
bf_00017295,Pop5
bf_00017293,Sbds
bf_00017273,Med31
bf_00017274,Ints2
bf_00017267,B3glct
bf_00017264,Col26a1
bf_00017498,Rnf215
bf_00017504,Gns
bf_00017511,Nup88
bf_00017517,Mtmr3
bf_00017519,Suds3
bf_00017523,Glod4
bf_00017524,Rnmtl1
bf_00017531,Rad51c
bf_00017538,Mlxip
bf_00017540,Mmp25
bf_00017548,Mto1
bf_00017556,Bcas3
bf_00017551,Brip1
bf_00017550,Gpr143
bf_00017562,Trim37
bf_00016685,Rilpl1
bf_00016690,Wbscr22
bf_00016696,Lyrm9
bf_00017570,Med15
bf_00016672,Ankfy1
bf_00016670,Plbd2
bf_00016669,Slc43a2
bf_00016589,Rbm19
bf_00016595,Tbl2
bf_00016596,Pold4
bf_00016896,Rrh
bf_00016897,Anapc7
bf_00016898,Ptrh2
bf_00016584,Tbx6
bf_00016582,Eral1
bf_00016585,Rad1
bf_00016572,Sppl3
bf_00016568,Slc35e4
bf_00017578,Hace1
bf_00017584,Psph
bf_00017660,Rad51d
bf_00017659,Gcn1l1
bf_00017658,Tada2a
bf_00017657,Naa25
bf_00017651,Mzt2
bf_00017645,Prpf19
bf_00017665,Ftsj3
bf_00017666,Eif3c
bf_00017672,Mlec
bf_00017627,Hira
bf_00017603,Jmjd4
bf_00017636,Cit
bf_00017638,Znrf3
bf_00012295,Ncdn
bf_00012301,Ephx2
bf_00012305,Myg1
bf_00012380,Klhl8
bf_00012377,Dthd1
bf_00012356,Med7
bf_00012357,Mtg1
bf_00013663,Exoc1
bf_00013331,Lnx2
bf_00013324,Mycbp2
bf_00013600,Mtif3
bf_00013589,Pomp
bf_00013581,Ascc2
bf_00013574,Ofd1
bf_00012757,Wdr17
bf_00012756,Pan3
bf_00012753,Fbxo8
bf_00012748,Gucy1b3
bf_00012740,Aasdhppt
bf_00012729,Mrpl44
bf_00012728,Etfdh
bf_00012727,Vps37a
bf_00013567,Timm10b
bf_00012766,Ints12
bf_00012767,Oxsm
bf_00012768,Spg20
bf_00012769,Tmem184c
bf_00012770,Prmt9
bf_00012706,Nsdhl
bf_00012675,Sh3d19
bf_00012684,Uba52
bf_00012672,Uqcrq
bf_00012666,Gcc2
bf_00012665,Dync2h1
bf_00012653,Rnf207
bf_00012657,Alg5
bf_00012658,Exosc8
bf_00012902,Capn15
bf_00012904,Lrrc59
bf_00012907,Tfap4
bf_00012914,Nupl1
bf_00012915,Fam114a2
bf_00012916,Zmat2
bf_00012918,Ppme1
bf_00012919,Mrpl28
bf_00012920,Ttc6
bf_00012924,Zfp330
bf_00012934,Zcchc10
bf_00012935,Slc2a8
bf_00012936,Ppid
bf_00012937,Lamtor1
bf_00012941,Dctd
bf_00012949,Mrpl22
bf_00012952,Slc30a9
bf_00012953,Mbtd1
bf_00012973,Tmem165
bf_00012982,Rrp8
bf_00012985,Pdx1
bf_00013012,Pdzd8
bf_00013017,Ppat
bf_00012483,Mospd2
bf_00012488,Pfas
bf_00012489,Herc2
bf_00012499,Carkd
bf_00012510,Mat2b
bf_00012512,Rp2
bf_00012514,Tmem33
bf_00013037,Abce1
bf_00013038,Anapc10
bf_00013049,Fam120b
bf_00013055,Fam181b
bf_00013064,Ascc3
bf_00013081,Ndufa2
bf_00013082,Zfp827
bf_00013097,Dnmt1
bf_00013104,Gclm
bf_00013105,Atrx
bf_00013115,Recql5
bf_00013117,Sap30bp
bf_00013127,Rpl9
bf_00013128,Hpf1
bf_00013133,Agk
bf_00013138,Exosc9
bf_00013144,Spata18
bf_00013145,Plrg1
bf_00013148,Pdzd11
bf_00013149,Apaf1
bf_00013150,Rps3a1
bf_00013152,Wdr36
bf_00013156,Sclt1
bf_00013157,Aifm1
bf_00013158,Wdr55
bf_00013159,Pgap2
bf_00013169,Rsad2
bf_00013170,Cmpk2
bf_00013173,Eif5b
bf_00013187,Anapc15
bf_00013190,Bbs12
bf_00013191,Sdad1
bf_00013193,Sugt1
bf_00013196,Ferd3l
bf_00013201,Dus3l
bf_00013208,Usp38
bf_00013209,Polr1e
bf_00013215,Oca2
bf_00013216,Gnptab
bf_00013217,Kif3a
bf_00012895,Fpgt
bf_00012894,Ghdc
bf_00012886,Slc25a43
bf_00012885,Ids
bf_00012878,Rps3
bf_00012877,Nfxl1
bf_00012822,Hhip
bf_00012790,Grxcr1
bf_00012793,D3Ertd751e
bf_00012795,Ckap2l
bf_00012798,Aga
bf_00012804,Guf1
bf_00012806,Unc50
bf_00012808,Pgrmc1
bf_00012810,Rars
bf_00012814,Wbp4
bf_00012815,Ccdc43
bf_00012821,Pcm1
bf_00012786,Nup98
bf_00012779,Alg11
bf_00012456,Tdrd3
bf_00012461,Rfxap
bf_00012339,Glyr1
bf_00012442,Alg8
bf_00012443,Apeh
bf_00012444,Hmmr
bf_00012477,Trap1
bf_00012474,Chac1
bf_00013448,Adck2
bf_00013447,Mmaa
bf_00013445,Polr1d
bf_00013444,Vamp7
bf_00013442,Ilk
bf_00013441,Pgap1
bf_00013439,Them6
bf_00013427,Alkbh8
bf_00013426,Urah
bf_00013420,Gtpbp8
bf_00013415,Tube1
bf_00013408,Nars2
bf_00013407,Ddias
bf_00013406,Rab30
bf_00013405,Pcf11
bf_00013404,Plk4
bf_00013401,Numa1
bf_00012466,Ddx11
bf_00012471,Tmem131
bf_00013491,Ttc29
bf_00013495,Rnf219
bf_00013493,Slc10a7
bf_00013516,Ik
bf_00013537,Brca2
bf_00013536,Cln5
bf_00013535,Commd6
bf_00013538,Gatb
bf_00012855,Nudt6
bf_00013257,Dhrsx
bf_00013238,Cdkl5
bf_00013279,Ccni
bf_00013297,Inf2
bf_00013300,4932438A13Rik
