amph_id,human_name
bf_00005904,EPG5
bf_00004424,MYRF
bf_00004411,RPS11
bf_00004398,SERGEF
bf_00004376,SFT2D3
bf_00004353,DDB1
bf_00004359,GMPS
bf_00004305,CATSPERE
bf_00004287,TOPBP1
bf_00004272,XRCC6
bf_00004267,M1AP
bf_00004248,USH1C
bf_00004243,ERI1
bf_00005864,SIL1
bf_00005865,GRPEL1
bf_00005830,SFI1
bf_00005823,RNF139
bf_00005825,GLRX3
bf_00005912,SLU7
bf_00005958,SFR1
bf_00005959,NCAPH
bf_00005954,MORN4
bf_00004175,TOP3B
bf_00004204,MSH4
bf_00004206,C2CD5
bf_00004220,TTLL1
bf_00004219,TMEM41B
bf_00004224,EXD2
bf_00004225,SIRT3
bf_00005953,MTG2
bf_00005952,R3HCC1L
bf_00004439,POLR2L
bf_00007458,SUOX
bf_00007495,ZWILCH
bf_00007496,RPL4
bf_00007505,RUSC2
bf_00007523,TDRKH
bf_00007578,SPPL2B
bf_00006828,CDO1
bf_00006819,LOXHD1
bf_00007342,POC5
bf_00007319,PAQR4
bf_00007318,TEP1
bf_00007298,ALDH5A1
bf_00007643,KIAA1328
bf_00007628,SNAPC5
bf_00007610,SMAD6
bf_00007588,SCG3
bf_00006854,DCTN6
bf_00007293,AP4E1
bf_00007292,APC
bf_00007291,SRP19
bf_00007273,TRIM36
bf_00007263,WDR61
bf_00007072,RFK
bf_00007068,NCAPG2
bf_00007059,MCC
bf_00007057,TTC34
bf_00007039,WDYHV1
bf_00007034,FAH
bf_00007019,CETN3
bf_00007016,GPATCH4
bf_00007014,RFX5
bf_00006996,ACP6
bf_00006993,NEO1
bf_00006986,PSMD9
bf_00006967,SLC25A44
bf_00006957,ATG12
bf_00006948,ACAA2
bf_00006938,ZCCHC8
bf_00006937,ROPN1L
bf_00006936,CEP78
bf_00006934,NATD1
bf_00007083,TRAPPC5
bf_00007258,PAXIP1
bf_00007248,BLOC1S6
bf_00007241,PRPF3
bf_00007229,KTI12
bf_00007224,ADAR
bf_00007215,LYRM7
bf_00007213,PSMB4
bf_00007212,MNS1
bf_00007210,LMAN1
bf_00006918,WDR76
bf_00006920,ILF2
bf_00007191,XRCC4
bf_00007185,CERS1
bf_00007167,HDDC3
bf_00007165,CORO2B
bf_00007160,FBXL17
bf_00007156,SUPT5H
bf_00007153,SLC25A42
bf_00007146,TMEM218
bf_00007145,LIX1L
bf_00007111,LEO1
bf_00007104,RPLP0
bf_00007674,GATM
bf_00006889,HYPK
bf_00006904,FAM214A
bf_00006906,FECH
bf_00006879,WDR7
bf_00006876,CPEB1
bf_00006874,PEX11G
bf_00007439,ELP1
bf_00007440,PSAT1
bf_00007442,KIF23
bf_00007443,WDR19
bf_00003797,TUBGCP5
bf_00007420,USP8
bf_00000210,PNN
bf_00000212,CHURC1
bf_00000213,TRMT6
bf_00000216,KLHL28
bf_00000218,TBC1D19
bf_00000222,DYNC1H1
bf_00000226,NKAPD1
bf_00000227,PIH1D2
bf_00000233,SRPRA
bf_00000243,TBC1D23
bf_00000245,NAA50
bf_00000246,EIF3F
bf_00000247,MEA1
bf_00000252,ERG28
bf_00000254,ANGEL2
bf_00000262,BARX1
bf_00000265,CFAP44
bf_00000322,NRDE2
bf_00000328,SLC35B2
bf_00000327,PRORP
bf_00000326,SMG8
bf_00000332,DICER1
bf_00000335,GEMIN8
bf_00000354,DZANK1
bf_00000356,DRC7
bf_00000357,DPY30
bf_00000358,TTC27
bf_00000359,DCAF5
bf_00000368,PRPF39
bf_00000389,SAMD4A
bf_00000386,ABCD4
bf_00000385,PNO1
bf_00000384,SPAST
bf_00000382,POLR3F
bf_00000396,GCH1
bf_00000397,FANCL
bf_00000399,PPP1R37
bf_00001593,BANF1
bf_00000400,GNB1L
bf_00000405,TDRD9
bf_00000407,CGRRF1
bf_00000416,MED6
bf_00000418,TFB2M
bf_00000422,YIPF4
bf_00000423,BIRC6
bf_00000425,TBCB
bf_00000426,LRR1
bf_00000430,SPATA7
bf_00000432,WDR74
bf_00000433,MGME1
bf_00000436,C19orf47
bf_00000438,ZNF511
bf_00000448,SAV1
bf_00000453,VTI1B
bf_00000456,DHTKD1
bf_00000464,L2HGDH
bf_00000468,POLE2
bf_00000470,B3GALNT2
bf_00000472,PKDCC
bf_00000476,ENPP6
bf_00000486,SLC4A1AP
bf_00000487,CDK5RAP3
bf_00000491,BACE1
bf_00000496,RBBP8
bf_00000500,CXorf65
bf_00000503,C15orf41
bf_00000508,TMEM62
bf_00000516,UTP25
bf_00000528,TARBP1
bf_00000536,DLL1
bf_00000537,INO80
bf_00000539,ABCC10
bf_00000540,ZNF318
bf_00000541,NDUFS2
bf_00000545,TMEM147
bf_00000550,APMAP
bf_00000557,RALGAPB
bf_00000560,TTC8
bf_00000561,GLIPR2
bf_00000562,VIPAS39
bf_00000564,USP34
bf_00000566,DMAC2L
bf_00000567,DMAC2
bf_00000569,ANKEF1
bf_00000572,BPNT1
bf_00000573,SCYL1
bf_00000575,RRP36
bf_00000594,CDC7
bf_00000599,DLST
bf_00000607,CCDC82
bf_00000608,RRP15
bf_00000611,TTLL5
bf_00000613,RCE1
bf_00000621,MRPS10
bf_00000622,DNAL1
bf_00000630,LRRC9
bf_00000632,DYNC2LI1
bf_00000635,CDKN3
bf_00000658,CCNK
bf_00000659,SETD3
bf_00000660,UBR7
bf_00000663,SIRT2
bf_00000665,MBIP
bf_00000670,GALM
bf_00000679,NEMF
bf_00000692,PCNX4
bf_00000695,PAPLN
bf_00000707,YPEL5
bf_00000714,CFAP126
bf_00000716,DNAJC17
bf_00000717,GCHFR
bf_00000733,SDCCAG8
bf_00000735,SIVA1
bf_00000737,FBXW2
bf_00000738,CDAN1
bf_00000740,PIGF
bf_00000741,BSCL2
bf_00000748,PSMC6
bf_00000750,POLH
bf_00000755,RASGRP3
bf_00000757,AP2S1
bf_00000758,NUP35
bf_00000759,POLR1C
bf_00000760,PTK7
bf_00000762,HPS3
bf_00000763,RNF8
bf_00000775,NENF
bf_00000777,CRIM1
bf_00000779,MCM5
bf_00000786,MESD
bf_00000794,TRMT2B
bf_00000797,TATDN3
bf_00000798,NUSAP1
bf_00000799,COX7A2L
bf_00000800,ISOC1
bf_00000803,TAF6L
bf_00000018,KIAA0586
bf_00000020,TIMM9
bf_00000025,DTD1
bf_00000029,CPSF2
bf_00000031,RAD51
bf_00000035,POLA2
bf_00000039,CRNKL1
bf_00000041,CFAP61
bf_00000055,PDCD2
bf_00000064,TRPT1
bf_00000070,ZC3H14
bf_00000080,NOXRED1
bf_00000081,DUSP10
bf_00000082,YLPM1
bf_00000083,HLX
bf_00000086,TTC13
bf_00000093,MRPS12
bf_00000147,SEL1L
bf_00000146,PGBD5
bf_00000137,SELENON
bf_00000136,AP5M1
bf_00000131,HYLS1
bf_00000128,PHF10
bf_00000119,MTR
bf_00000156,IFT57
bf_00000164,KAT7
bf_00000182,WDHD1
bf_00000177,ALDH6A1
bf_00000174,WDR43
bf_00000170,EFCAB2
bf_00000169,ECH1
bf_00000199,TEX30
bf_00000202,KIF6
bf_00000203,PLEKHD1
bf_00000318,CNIH4
bf_00000316,SRP14
bf_00000315,SAE1
bf_00000310,C1D
bf_00000308,TTL
bf_00000307,ARPIN
bf_00000307,ARPIN-AP3S2
bf_00000306,ATP6V1D
bf_00000304,EPRS
bf_00000291,CLCC1
bf_00000290,MRPL14
bf_00000270,ISCA2
bf_00000275,PPP4R4
bf_00000277,GPHB5
bf_00000280,DPAGT1
bf_00000285,ZFYVE26
bf_00000001,ASB6
bf_00000002,SETD6
bf_00000011,MED29
bf_00000012,PAF1
bf_00000806,ILVBL
bf_00000810,CCDC97
bf_00000817,WDR92
bf_00000821,UNC79
bf_00000827,INTS7
bf_00000832,HAAO
bf_00000833,RAD51B
bf_00000837,CNIH1
bf_00000839,TECPR2
bf_00000844,ESF1
bf_00000852,SYVN1
bf_00000853,SPDYA
bf_00000857,PSMA3
bf_00000861,BAZ1A
bf_00000862,ATG14
bf_00000867,LCLAT1
bf_00000868,EIF5
bf_00000875,TRMT61A
bf_00000881,MTHFSD
bf_00000882,MRPS18A
bf_00000883,GNPNAT1
bf_00000884,CRLS1
bf_00000885,ZFYVE21
bf_00000887,NDUFAF1
bf_00000888,RSPH9
bf_00000900,USH2A
bf_00000905,TRMT5
bf_00000907,CLSPN
bf_00000909,MNAT1
bf_00000915,PEX6
bf_00000920,ARHGEF33
bf_00000923,RAB15
bf_00000925,MRPL49
bf_00000927,STON2
bf_00000931,NDUFAF5
bf_00000938,NEK2
bf_00000943,MPP5
bf_00000944,XPO5
bf_00000947,DNAAF2
bf_00000948,STIP1
bf_00000949,NFKBIE
bf_00000950,LRRC73
bf_00000952,WDR25
bf_00000953,TJAP1
bf_00000954,VPS53
bf_00000956,XRCC3
bf_00000957,RAB3GAP2
bf_00000959,EEF1G
bf_00000965,BTBD9
bf_00000967,RTRAF
bf_00000968,LYST
bf_00000969,NDUFAF7
bf_00000985,SPTBN5
bf_00000989,MOCS3
bf_00000999,CCDC15
bf_00001009,CMTR1
bf_00001013,LRP11
bf_00001021,BAHD1
bf_00001023,NAA20
bf_00001028,ANAPC5
bf_00001029,RBM34
bf_00001030,ARID4B
bf_00001034,GLRX5
bf_00001039,ARL14
bf_00001054,LZTR1
bf_00001056,PRDM10
bf_00001059,PARP1
bf_00001061,MCM8
bf_00001062,BSX
bf_00001063,CFAP54
bf_00001064,HYOU1
bf_00001067,BROX
bf_00001069,MUS81
bf_00001073,NVL
bf_00001074,COG7
bf_00001075,TRIP11
bf_00001076,EXOC5
bf_00001078,PFDN2
bf_00001082,GEMIN6
bf_00001081,DHX57
bf_00001228,GPATCH2
bf_00001227,SPATA17
bf_00001224,GTPBP2
bf_00001222,POLR2I
bf_00001219,ZNF839
bf_00001217,RBKS
bf_00001218,CINP
bf_00001216,TMED10
bf_00001214,NEK9
bf_00001210,MLH3
bf_00001203,KMT2A
bf_00001201,ASPG
bf_00001150,DCTN3
bf_00001151,MIPOL1
bf_00001159,SLC25A21
bf_00001172,GOLGA5
bf_00001173,DPH6
bf_00001176,SLC39A9
bf_00001181,ENOPH1
bf_00001182,HECTD1
bf_00001184,PNKD
bf_00001191,GINS1
bf_00001192,ABHD12
bf_00001200,PPP1R36
bf_00001144,TEX55
bf_00001139,PUS10
bf_00001138,C1orf198
bf_00001130,MAD2L1BP
bf_00001129,FRMD8
bf_00001125,COPA
bf_00001100,AVEN
bf_00001092,NFRKB
bf_00001235,MAP3K19
bf_00001259,TTC7B
bf_00001261,RPS27A
bf_00001263,MTIF2
bf_00001269,MKKS
bf_00001293,COG2
bf_00001297,NUP133
bf_00001298,ZNRD2
bf_00001307,NPHP1
bf_00001311,FKBP3
bf_00001317,STYX
bf_00001324,COX16
bf_00001325,MRPS5
bf_00001327,CEBPZ
bf_00001332,GDPGP1
bf_00001333,BABAM2
bf_00001334,DDX28
bf_00001341,TMEM251
bf_00001586,CCDC170
bf_00001800,RPS6KC1
bf_00001792,AK7
bf_00001789,TTC19
bf_00001787,AAR2
bf_00001786,MED17
bf_00001781,BBS1
bf_00001779,C2CD2
bf_00001778,PEA15
bf_00001777,COA6
bf_00001776,NAA30
bf_00002013,WDPCP
bf_00002012,ANKRD49
bf_00002010,MEMO1
bf_00001576,AREL1
bf_00001575,FCF1
bf_00002008,TADA2B
bf_00001761,YIPF3
bf_00001760,RFWD3
bf_00001754,NSUN4
bf_00001753,SRXN1
bf_00001713,GABPA
bf_00001508,WDR81
bf_00001542,AP4S1
bf_00001543,TBCE
bf_00001546,TDP1
bf_00001561,ARMT1
bf_00001564,APLF
bf_00001384,MRPL41
bf_00001381,SIK3
bf_00001380,MEGF8
bf_00001365,FBXO48
bf_00001363,LRPPRC
bf_00001361,CFAP70
bf_00001360,FANCM
bf_00001359,MOCS1
bf_00001565,TSNAX
bf_00001408,MAP10
bf_00001400,JHY
bf_00001954,XRN2
bf_00001941,ZFYVE1
bf_00001939,RTF1
bf_00001940,FBXL4
bf_00001926,POMT2
bf_00001925,GSTZ1
bf_00001920,SDE2
bf_00001913,ACBD3
bf_00001912,ZW10
bf_00001865,ARSA
bf_00001870,EFCAB11
bf_00001873,FOXN3
bf_00001874,TMEM223
bf_00001875,PPP1R21
bf_00001858,TCTE1
bf_00001857,RPAP1
bf_00001856,KTN1
bf_00001855,PTGR2
bf_00001854,ERLEC1
bf_00001844,IARS2
bf_00001841,CAMKMT
bf_00001836,NCAPD3
bf_00001817,DLK1
bf_00001831,RBBP5
bf_00001822,PNPT1
bf_00001606,ALKBH1
bf_00001605,SLIRP
bf_00001596,GNPAT
bf_00001627,BTBD7
bf_00001687,SRBD1
bf_00001686,EDARADD
bf_00001685,ABCB10
bf_00001682,EIF2AK4
bf_00001678,MAX
bf_00001675,ZNF106
bf_00001669,CHEK1
bf_00001670,XRCC1
bf_00001671,TOMM70
bf_00001672,CCDC191
bf_00001665,PCSK7
bf_00001663,HSF2BP
bf_00001660,SGPP1
bf_00001659,CCT4
bf_00001658,COQ6
bf_00001653,DISP1
bf_00001705,AQR
bf_00001444,KNTC1
bf_00001700,WDR27
bf_00001698,FSIP1
bf_00001697,RIOX1
bf_00001694,MCFD2
bf_00001692,CFAP36
bf_00001691,CCDC88C
bf_00001690,GLO1
bf_00001704,SLC30A6
bf_00001422,SORL1
bf_00001968,VPS54
bf_00001763,MIS18BP1
bf_00001766,PCSK2
bf_00001771,OPA3
bf_00001431,NUDT14
bf_00001432,C6orf120
bf_00001435,LANCL2
bf_00001999,LRRC57
bf_00001976,TBCC
bf_00001989,CLASRP
bf_00001990,RWDD2B
bf_00001992,RCOR3
bf_00001995,VPS39
bf_00002018,SCFD1
bf_00001570,ADCK1
bf_00008751,ECHS1
bf_00008764,MRPL46
bf_00008774,ATP23
bf_00008809,DLD
bf_00008790,COMMD7
bf_00008819,FBH1
bf_00008828,CRYM
bf_00008419,C7orf26
bf_00008417,LEMD3
bf_00008305,MEIG1
bf_00008306,TMEM115
bf_00008307,MBD4
bf_00008310,BAP1
bf_00008327,ATPSCKMT
bf_00008329,ULK3
bf_00008273,NOL9
bf_00008276,NISCH
bf_00008106,RAB43
bf_00008131,RAD54L2
bf_00008132,IFT122
bf_00008138,CYB561D2
bf_00008150,DDX20
bf_00008148,TIMMDC1
bf_00008157,RPAP3
bf_00008160,CXXC1
bf_00008168,GM2A
bf_00008856,ABTB1
bf_00008859,IPO9
bf_00008860,LLPH
bf_00008862,BCL10
bf_00008882,RPL18A
bf_00008883,MKLN1
bf_00008898,RAD18
bf_00008894,ING3
bf_00008893,AMT
bf_00008890,SEC13
bf_00008918,NEK4
bf_00008919,EEFSEC
bf_00008920,RUVBL1
bf_00008924,CCDC146
bf_00008925,FGL2
bf_00008926,GSAP
bf_00008840,TBC1D30
bf_00008836,GEMIN2
bf_00008437,EIF4E3
bf_00008446,BMT2
bf_00008203,FHIT
bf_00008199,GRIPAP1
bf_00008198,TRMU
bf_00008197,MTMR14
bf_00008196,MELTF
bf_00008195,TAMM41
bf_00008183,LRIG3
bf_00008174,CDK20
bf_00008932,FBXL5
bf_00008990,BRK1
bf_00008976,SNX25
bf_00008974,ATG7
bf_00008961,WASHC4
bf_00008960,CLN8
bf_00009014,PUS7
bf_00008283,LRRK2
bf_00008403,RFT1
bf_00008399,DNAJC2
bf_00008377,DALRD3
bf_00008357,UBE2T
bf_00008356,MED20
bf_00008355,UROC1
bf_00008353,CHCHD4
bf_00008348,AMDHD1
bf_00008347,CFAP100
bf_00008340,POLR2C
bf_00007942,NDUFAF3
bf_00007943,C12orf45
bf_00007963,C3orf67
bf_00007973,TMBIM4
bf_00007974,SHQ1
bf_00008001,RPS23
bf_00007999,IQUB
bf_00009108,EEA1
bf_00009078,CLN3
bf_00009067,RTCB
bf_00009059,ZCRB1
bf_00009058,TXNL4B
bf_00009057,TRMT10C
bf_00009042,USP19
bf_00008288,ADI1
bf_00008289,CCDC51
bf_00008290,ALG12
bf_00008213,PXK
bf_00008218,PSMD6
bf_00008224,PDHB
bf_00008227,PEX26
bf_00008231,NICN1
bf_00008233,TBC1D25
bf_00008238,KLHDC10
bf_00008236,UBE2H
bf_00008244,SUCLG2
bf_00008249,NDUFA5
bf_00007932,THNSL1
bf_00007921,YOD1
bf_00007920,NUDT5
bf_00007919,EMC1
bf_00007911,SLC25A26
bf_00007896,FGD6
bf_00008108,CCNQ
bf_00008107,RPP14
bf_00008105,RBM17
bf_00008097,EDEM1
bf_00008019,XPC
bf_00008018,LSM3
bf_00009303,NOL8
bf_00009256,LAMTOR5
bf_00009124,KIN
bf_00008726,LSM8
bf_00008727,MRPL2
bf_00008734,IMP4
bf_00008735,CCDC78
bf_00008737,KLHL12
bf_00008738,IMMP2L
bf_00007725,DSTYK
bf_00007727,POP1
bf_00007735,THOC7
bf_00007743,PPIL1
bf_00007750,TPRKB
bf_00007761,ACAD9
bf_00007764,MON2
bf_00007783,NDUFA12
bf_00007780,HUWE1
bf_00007775,CCDC77
bf_00007771,WASHC1
bf_00007790,REXO4
bf_00007793,TAF3
bf_00007795,RPN1
bf_00007797,PTPN12
bf_00007819,PUS7L
bf_00007847,REXO2
bf_00007849,ZMYND10
bf_00007850,AK1
bf_00007887,MCM2
bf_00007888,TPRA1
bf_00008124,MND1
bf_00008125,PRPF18
bf_00008126,RAB20
bf_00008541,TSR1
bf_00008551,FBLN2
bf_00008554,ATXN10
bf_00008555,HSD17B10
bf_00008556,CRBN
bf_00008565,PARP3
bf_00008577,HDAC11
bf_00008581,TRABD
bf_00008584,ORC5
bf_00008585,RELN
bf_00008597,KPTN
bf_00008026,C9orf64
bf_00008025,GTF2E2
bf_00008024,EXOC3
bf_00008087,INTS13
bf_00008082,SSPN
bf_00008080,DAG1
bf_00008078,WDR82
bf_00008077,GLYCTK
bf_00008076,PPM1H
bf_00008075,CPED1
bf_00008073,WNT16
bf_00008059,BRAF
bf_00008050,CEP83
bf_00008683,MDM1
bf_00008674,SARS
bf_00008665,NEDD1
bf_00008657,LACC1
bf_00008656,UPF2
bf_00008652,HEMK1
bf_00008649,DCAF1
bf_00008711,TMEM209
bf_00008031,HSPA14
bf_00008030,MANF
bf_00008048,ATRIP
bf_00008686,DCLRE1C
bf_00008691,NAMPT
bf_00008692,HBP1
bf_00008696,RBSN
bf_00008697,LTA4H
bf_00008701,BORCS6
bf_00008702,PEX1
bf_00008707,NPAT
bf_00008708,ARIH2
bf_00008640,QARS
bf_00008639,IRAK4
bf_00008634,MOV10L1
bf_00008469,MRPS33
bf_00008468,LRGUK
bf_00008487,FRMD4A
bf_00008489,TMEM167B
bf_00008494,ZNF277
bf_00008495,TEX264
bf_00008499,THUMPD3
bf_00008500,RXYLT1
bf_00008506,SLC35C1
bf_00008509,TUBGCP6
bf_00008510,ATP5F1C
bf_00008519,GLOD5
bf_00008092,DCLRE1B
bf_00008473,MET
bf_00008486,PLCXD3
bf_00009140,DDX60L
bf_00009140,DDX60
bf_00009289,SLMAP
bf_00009312,IARS
bf_00009145,FANCD2
bf_00009144,RPL36
bf_00016368,HECTD4
bf_00016359,TRMT44
bf_00016417,RFC5
bf_00016397,TEKT1
bf_00016427,DLEC1
bf_00016453,HACL1
bf_00016452,CCDC189
bf_00016449,BICDL1
bf_00016446,PRPF8
bf_00016470,C12orf49
bf_00016469,RNFT2
bf_00016465,FBXW8
bf_00016476,PPIL2
bf_00016483,POLDIP2
bf_00016492,CENPV
bf_00016497,WDR66
bf_00016498,PIGL
bf_00016499,YDJC
bf_00016500,PIGS
bf_00016521,HSD17B7
bf_00016524,ROGDI
bf_00016529,DRG1
bf_00016533,TCHP
bf_00016534,DNAH10
bf_00016536,NDC1
bf_00016556,MIF
bf_00016637,GOLGA3
bf_00016631,HSCB
bf_00016629,TMEM116
bf_00016627,RWDD4
bf_00016624,APPBP2
bf_00016619,NOC4L
bf_00016614,TIMM22
bf_00017002,INO80E
bf_00017003,RPL6
bf_00016920,FBXO21
bf_00016917,DNTTIP1
bf_00016913,RNF25
bf_00016792,MNT
bf_00016788,TIMM10
bf_00016781,HFM1
bf_00016742,CAPN10
bf_00016796,ARPC3
bf_00016798,GPN3
bf_00016803,MYBBP1A
bf_00016805,DDX51
bf_00016806,FICD
bf_00016810,HPS4
bf_00016821,SGF29
bf_00016822,ARV1
bf_00016825,BAZ1B
bf_00016826,RPA1
bf_00016827,RABEP1
bf_00016828,INO80B
bf_00016833,TMEM97
bf_00016836,IFT20
bf_00016839,DRC1
bf_00016840,DEPDC5
bf_00016841,FOXN4
bf_00016844,GAS2
bf_00016845,SLC8B1
bf_00016849,PGAM5
bf_00016870,NUDT9
bf_00016859,OGFOD2
bf_00016858,CCDC157
bf_00016857,SF3A1
bf_00016932,ARMC5
bf_00016934,NIF3L1
bf_00016891,MYO19
bf_00016881,EIF4ENIF1
bf_00016880,TBC1D10A
bf_00016940,ADAD1
bf_00016947,TRAPPC11
bf_00016961,SHPK
bf_00016983,TRIAP1
bf_00016984,GATC
bf_00016988,COQ5
bf_00016989,DEF8
bf_00016990,COQ7
bf_00017052,SVOP
bf_00017035,METTL16
bf_00017018,NLE1
bf_00017021,PELO
bf_00017022,XBP1
bf_00017074,TRMT2A
bf_00017077,FKBP6
bf_00017079,GOSR1
bf_00017080,TXNDC17
bf_00017082,C1QBP
bf_00017086,IFT22
bf_00017087,MRPL16
bf_00017088,DDX52
bf_00017093,BOLA2
bf_00017093,BOLA2B
bf_00017094,TPCN1
bf_00017095,IQCD
bf_00017105,MED21
bf_00017108,ETFBKMT
bf_00017110,NSMAF
bf_00017113,SLC15A4
bf_00017117,MRPS25
bf_00017118,RMND1
bf_00017126,UPB1
bf_00017127,UBE2J1
bf_00017142,MPHOSPH9
bf_00017143,C12orf65
bf_00017148,CHEK2
bf_00017151,PAGR1
bf_00017160,ACAD10
bf_00017173,MMAB
bf_00017185,TUBD1
bf_00017188,MMP28
bf_00017190,SARM1
bf_00017199,DOC2B
bf_00017200,AACS
bf_00017201,EMG1
bf_00017203,PES1
bf_00017204,GUSB
bf_00017215,CCDC65
bf_00017218,CHFR
bf_00017220,RFC2
bf_00017227,GLT1D1
bf_00017240,AKAP10
bf_00017241,TMEM211
bf_00017247,RSRC2
bf_00017248,KLHL6
bf_00017256,MVP
bf_00017257,MRPL18
bf_00017491,RNF10
bf_00017489,HVCN1
bf_00017488,PRKRIP1
bf_00017481,STYXL1
bf_00017480,ALKBH4
bf_00017479,LRWD1
bf_00017478,TMEM128
bf_00017477,MRM1
bf_00017474,ABHD11
bf_00017470,THOC5
bf_00017464,BLMH
bf_00017459,WSB1
bf_00017442,ACOX3
bf_00017439,ADA2
bf_00017435,NCBP3
bf_00017424,ZMAT5
bf_00017425,UQCR10
bf_00017420,MYO18A
bf_00017416,MORN3
bf_00017412,TTC28
bf_00017411,GDPD1
bf_00017409,TBCCD1
bf_00017405,CDC45
bf_00017404,UFD1
bf_00017402,MVK
bf_00017396,DPH1
bf_00017387,LMO2
bf_00017382,BRAP
bf_00017380,RNF185
bf_00017379,ATXN2
bf_00017377,DDX55
bf_00017376,GGNBP2
bf_00017364,RPL23A
bf_00017362,SUPT6H
bf_00017358,VMP1
bf_00017357,MIOX
bf_00017356,SFSWAP
bf_00017351,SPDEF
bf_00017349,MKS1
bf_00017344,GTF2H3
bf_00017343,EIF2B1
bf_00017329,MRPS23
bf_00017328,MRPL37
bf_00017327,RSPH14
bf_00017326,STK36
bf_00017315,NXN
bf_00017301,H1FOO
bf_00017298,USP32
bf_00017296,ARL6IP4
bf_00017295,POP5
bf_00017293,SBDS
bf_00017273,MED31
bf_00017274,INTS2
bf_00017267,B3GLCT
bf_00017264,COL26A1
bf_00017498,RNF215
bf_00017504,GNS
bf_00017511,NUP88
bf_00017517,MTMR3
bf_00017519,SUDS3
bf_00017523,GLOD4
bf_00017524,MRM3
bf_00017531,RAD51C
bf_00017538,MLXIP
bf_00017540,MMP25
bf_00017548,MTO1
bf_00017556,BCAS3
bf_00017551,BRIP1
bf_00017550,GPR143
bf_00017562,TRIM37
bf_00016685,RILPL1
bf_00016690,BUD23
bf_00016696,LYRM9
bf_00017570,MED15
bf_00016672,ANKFY1
bf_00016670,PLBD2
bf_00016669,SLC43A2
bf_00016589,RBM19
bf_00016595,TBL2
bf_00016596,POLD4
bf_00016896,RRH
bf_00016897,ANAPC7
bf_00016898,PTRH2
bf_00016584,TBX6
bf_00016582,ERAL1
bf_00016585,RAD1
bf_00016572,SPPL3
bf_00016568,SLC35E4
bf_00017578,HACE1
bf_00017584,PSPH
bf_00017660,RAD51D
bf_00017659,GCN1
bf_00017658,TADA2A
bf_00017657,NAA25
bf_00017651,MZT2A
bf_00017651,MZT2B
bf_00017645,PRPF19
bf_00017665,FTSJ3
bf_00017666,EIF3C
bf_00017666,EIF3CL
bf_00017672,MLEC
bf_00017627,HIRA
bf_00017603,JMJD4
bf_00017636,CIT
bf_00017638,ZNRF3
bf_00012295,NCDN
bf_00012301,EPHX2
bf_00012305,C12orf10
bf_00012380,KLHL8
bf_00012377,DTHD1
bf_00012356,MED7
bf_00012357,MTG1
bf_00013663,EXOC1
bf_00013331,LNX2
bf_00013324,MYCBP2
bf_00013600,MTIF3
bf_00013589,POMP
bf_00013581,ASCC2
bf_00013574,OFD1
bf_00012757,WDR17
bf_00012756,PAN3
bf_00012753,FBXO8
bf_00012748,GUCY1B1
bf_00012740,AASDHPPT
bf_00012729,MRPL44
bf_00012728,ETFDH
bf_00012727,VPS37A
bf_00013567,TIMM10B
bf_00012766,INTS12
bf_00012767,OXSM
bf_00012768,SPART
bf_00012769,TMEM184C
bf_00012770,PRMT9
bf_00012706,NSDHL
bf_00012675,SH3D19
bf_00012684,UBA52
bf_00012672,UQCRQ
bf_00012666,GCC2
bf_00012665,DYNC2H1
bf_00012653,RNF207
bf_00012657,ALG5
bf_00012658,EXOSC8
bf_00012902,CAPN15
bf_00012904,LRRC59
bf_00012907,TFAP4
bf_00012914,NUP58
bf_00012915,FAM114A2
bf_00012916,ZMAT2
bf_00012918,PPME1
bf_00012919,MRPL28
bf_00012920,TTC6
bf_00012924,ZNF330
bf_00012934,ZCCHC10
bf_00012935,SLC2A8
bf_00012936,PPID
bf_00012937,LAMTOR1
bf_00012941,DCTD
bf_00012949,MRPL22
bf_00012952,SLC30A9
bf_00012953,MBTD1
bf_00012973,TMEM165
bf_00012982,RRP8
bf_00012985,PDX1
bf_00013012,PDZD8
bf_00013017,PPAT
bf_00012483,MOSPD2
bf_00012488,PFAS
bf_00012489,HERC2
bf_00012499,NAXD
bf_00012510,MAT2B
bf_00012512,RP2
bf_00012514,TMEM33
bf_00013037,ABCE1
bf_00013038,ANAPC10
bf_00013049,FAM120B
bf_00013055,FAM181B
bf_00013064,ASCC3
bf_00013081,NDUFA2
bf_00013082,ZNF827
bf_00013097,DNMT1
bf_00013104,GCLM
bf_00013105,ATRX
bf_00013115,RECQL5
bf_00013117,SAP30BP
bf_00013127,RPL9
bf_00013128,HPF1
bf_00013133,AGK
bf_00013138,EXOSC9
bf_00013144,SPATA18
bf_00013145,PLRG1
bf_00013148,PDZD11
bf_00013149,APAF1
bf_00013150,RPS3A
bf_00013152,WDR36
bf_00013156,SCLT1
bf_00013157,AIFM1
bf_00013158,WDR55
bf_00013159,PGAP2
bf_00013169,RSAD2
bf_00013170,CMPK2
bf_00013173,EIF5B
bf_00013187,ANAPC15
bf_00013190,BBS12
bf_00013191,SDAD1
bf_00013193,SUGT1
bf_00013196,FERD3L
bf_00013201,DUS3L
bf_00013208,USP38
bf_00013209,POLR1E
bf_00013215,OCA2
bf_00013216,GNPTAB
bf_00013217,KIF3A
bf_00012895,FPGT
bf_00012894,GHDC
bf_00012886,SLC25A43
bf_00012885,IDS
bf_00012878,RPS3
